date,hour,geothermal,biomass,biogas,small_hydro,wind_total,solar_pv,solar_thermal
2020-01-25,7,897,360,218,220,770,12,0
2020-01-25,8,896,361,218,200,738,1630,0
2020-01-25,9,895,351,218,203,671,5625,80
2020-01-25,10,893,335,212,197,637,7719,114
2020-01-25,11,890,338,217,195,614,7825,123
2020-01-25,12,890,345,217,195,572,7727,169
2020-01-25,13,888,342,218,194,572,7671,186
2020-01-25,14,887,336,218,195,632,7232,153
2020-01-25,15,886,334,218,194,719,6631,144
2020-01-25,16,886,343,218,205,704,5439,96
2020-01-25,17,889,363,218,275,674,1455,19
2020-01-25,18,890,363,218,327,643,51,0
2020-01-25,19,891,363,217,317,590,30,0
2020-01-25,20,891,360,218,283,529,19,0
2020-01-25,21,890,362,217,248,449,0,0
2020-01-25,22,891,362,217,224,460,0,0
2020-01-25,23,893,350,217,221,491,0,0
2020-01-25,24,893,346,218,217,506,0,0
2020-01-26,1,893,345,224,207,529,0,0
2020-01-26,2,892,347,224,203,610,0,0
2020-01-26,3,892,345,224,202,802,0,0
2020-01-26,4,892,345,225,203,948,0,0
2020-01-26,5,892,354,225,205,1159,0,0
2020-01-26,6,892,361,225,208,1127,0,0
2020-01-26,7,892,368,225,233,1380,14,0
2020-01-26,8,893,366,225,223,1804,1203,0
2020-01-26,9,894,368,223,221,2092,3673,0
2020-01-26,10,893,359,219,228,2113,5051,0
2020-01-26,11,893,347,222,228,2573,6032,0
2020-01-26,12,893,344,222,227,2874,6689,0
2020-01-26,13,892,352,220,226,2946,7123,0
2020-01-26,14,892,300,217,229,3125,6598,0
2020-01-26,15,892,290,221,229,2962,6381,78
2020-01-26,16,894,293,221,236,2506,4524,21
2020-01-26,17,894,300,221,287,2689,1267,0
2020-01-26,18,896,308,222,338,2980,12,0
2020-01-26,19,893,337,222,336,3010,0,0
2020-01-26,20,892,350,223,301,3057,0,0
2020-01-26,21,897,349,222,276,3010,0,0
2020-01-26,22,900,351,222,242,3082,0,0
2020-01-26,23,900,334,220,235,3162,0,0
2020-01-26,24,900,327,220,231,3102,0,0
2020-01-27,1,897,330,221,194,2631,0,0
2020-01-27,2,896,327,221,194,2650,0,0
2020-01-27,3,896,336,221,193,2754,0,0
2020-01-27,4,894,342,221,192,2694,0,0
2020-01-27,5,892,344,221,226,2684,0,0
2020-01-27,6,893,346,221,233,3149,0,0
2020-01-27,7,892,359,220,236,3351,15,0
2020-01-27,8,884,360,220,234,3369,1809,0
2020-01-27,9,879,354,219,228,3237,6228,0
2020-01-27,10,878,343,219,213,3163,7694,0
2020-01-27,11,878,336,221,211,2383,8084,0
2020-01-27,12,877,344,222,211,2115,8623,86
2020-01-27,13,876,348,222,211,2015,8136,124
2020-01-27,14,876,348,222,214,2074,8190,121
2020-01-27,15,876,351,222,212,2691,7886,112
2020-01-27,16,879,354,220,222,2612,6392,144
2020-01-27,17,887,363,219,229,2688,2098,41
2020-01-27,18,890,363,214,260,2833,83,0
2020-01-27,19,891,362,215,261,2874,0,0
2020-01-27,20,891,360,215,265,2866,0,0
2020-01-27,21,891,360,214,264,2547,0,0
2020-01-27,22,890,352,213,239,2631,0,0
2020-01-27,23,890,348,214,221,2490,0,0
2020-01-27,24,889,333,214,213,2649,0,0
2020-01-28,1,889,336,212,211,2690,0,0
2020-01-28,2,889,339,209,219,2452,0,0
2020-01-28,3,889,340,209,217,2039,0,0
2020-01-28,4,889,336,213,216,2089,0,0
2020-01-28,5,890,339,212,220,1619,0,0
2020-01-28,6,889,345,210,225,1617,0,0
2020-01-28,7,888,351,210,280,1966,17,0
2020-01-28,8,888,344,210,249,2587,1785,0
2020-01-28,9,884,341,210,226,2909,4742,0
2020-01-28,10,882,331,210,221,3278,6024,0
2020-01-28,11,882,337,211,218,3303,6287,55
2020-01-28,12,882,338,213,209,2877,7428,52
2020-01-28,13,880,342,216,175,2824,7353,34
2020-01-28,14,879,340,216,175,2573,7553,17
2020-01-28,15,881,339,216,182,3338,7312,0
2020-01-28,16,882,345,217,223,3415,5604,0
2020-01-28,17,884,354,217,254,3214,2063,0
2020-01-28,18,885,349,218,308,3594,54,0
2020-01-28,19,887,349,217,310,3615,0,0
2020-01-28,20,890,355,222,278,3551,0,0
2020-01-28,21,896,351,224,240,3436,0,0
2020-01-28,22,896,356,224,254,2787,0,0
2020-01-28,23,895,335,224,229,2686,0,0
2020-01-28,24,895,335,224,222,2637,0,0
2020-01-29,1,894,334,225,223,2476,0,0
2020-01-29,2,897,335,225,220,2466,0,0
2020-01-29,3,897,334,225,215,2915,0,0
2020-01-29,4,897,339,225,213,2926,0,0
2020-01-29,5,896,336,224,225,2588,0,0
2020-01-29,6,896,342,223,248,2375,0,0
2020-01-29,7,898,356,222,309,2400,12,0
2020-01-29,8,896,359,222,278,1673,1667,0
2020-01-29,9,893,342,213,233,1277,5150,0
2020-01-29,10,890,326,214,226,1383,6259,0
2020-01-29,11,889,320,217,223,1165,6827,9
2020-01-29,12,887,333,218,208,877,7233,83
2020-01-29,13,885,345,221,205,1680,7202,88
2020-01-29,14,883,351,221,206,2043,7233,87
2020-01-29,15,883,356,217,205,2105,6414,88
2020-01-29,16,884,354,216,221,1472,4777,71
2020-01-29,17,883,365,219,240,1408,2179,12
2020-01-29,18,881,364,223,275,1283,43,0
2020-01-29,19,878,360,223,331,1317,2,0
2020-01-29,20,880,368,228,336,1145,2,0
2020-01-29,21,877,363,228,304,1009,2,0
2020-01-29,22,877,367,227,278,1059,1,0
2020-01-29,23,876,359,227,225,1156,1,0
2020-01-29,24,874,354,227,217,875,2,0
2020-01-30,1,875,348,227,222,689,2,0
2020-01-30,2,875,349,228,222,547,1,0
2020-01-30,3,875,352,228,222,725,0,0
2020-01-30,4,875,356,228,223,689,0,0
2020-01-30,5,874,356,229,221,583,0,0
2020-01-30,6,875,359,228,220,454,0,0
2020-01-30,7,875,363,228,286,415,38,0
2020-01-30,8,874,365,228,250,552,1866,6
2020-01-30,9,875,369,225,215,387,5423,54
2020-01-30,10,873,351,225,210,372,7011,87
2020-01-30,11,870,347,225,221,502,7073,67
2020-01-30,12,868,356,224,224,534,7044,85
2020-01-30,13,868,354,225,235,480,7073,87
2020-01-30,14,871,349,226,242,476,7122,89
2020-01-30,15,871,357,224,241,433,6807,90
2020-01-30,16,872,354,224,243,375,5179,89
2020-01-30,17,876,369,225,274,341,1724,67
2020-01-30,18,877,368,224,330,354,94,0
2020-01-30,19,877,367,220,332,468,0,0
2020-01-30,20,877,365,227,298,484,0,0
2020-01-30,21,876,368,227,267,658,0,0
2020-01-30,22,877,369,227,267,885,0,0
2020-01-30,23,882,354,227,245,1065,0,0
2020-01-30,24,882,352,227,238,1127,0,0
2020-01-31,1,882,356,227,230,1127,0,0
2020-01-31,2,883,355,228,231,1047,0,0
2020-01-31,3,882,358,228,233,867,0,0
2020-01-31,4,882,356,228,232,768,0,0
2020-01-31,5,882,355,228,232,676,0,0
2020-01-31,6,880,359,227,231,743,0,0
2020-01-31,7,880,368,228,244,712,29,0
2020-01-31,8,879,371,223,238,578,1862,7
2020-01-31,9,879,368,217,217,486,5695,67
2020-01-31,10,841,357,217,215,422,7453,69
2020-01-31,11,870,346,219,218,516,7727,81
2020-01-31,12,872,353,226,187,636,7690,88
2020-01-31,13,873,346,228,189,814,7489,87
2020-01-31,14,878,348,227,191,755,7278,88
2020-01-31,15,878,345,224,191,588,7098,86
2020-01-31,16,879,353,222,228,501,5315,69
2020-01-31,17,881,371,226,265,553,1944,11
2020-01-31,18,885,371,227,318,702,64,0
2020-01-31,19,885,372,228,320,798,13,0
2020-01-31,20,887,372,226,287,868,13,0
2020-01-31,21,889,370,228,242,857,13,0
2020-01-31,22,890,366,228,230,819,0,0
2020-01-31,23,892,360,227,222,619,0,0
2020-01-31,24,891,358,227,221,554,0,0
2020-02-01,1,891,351,223,219,612,0,0
2020-02-01,2,891,361,223,220,612,0,0
2020-02-01,3,890,336,223,218,612,0,0
2020-02-01,4,890,308,224,217,612,0,0
2020-02-01,5,891,292,224,218,612,0,0
2020-02-01,6,891,313,224,231,612,0,0
2020-02-01,7,890,332,225,247,612,36,0
2020-02-01,8,891,332,224,242,612,2163,0
2020-02-01,9,890,332,223,223,612,6553,64
2020-02-01,10,888,339,223,218,612,8037,89
2020-02-01,11,886,345,223,180,612,8117,88
2020-02-01,12,882,352,222,186,612,7838,87
2020-02-01,13,877,354,220,186,612,7893,85
2020-02-01,14,878,359,222,186,612,7468,85
2020-02-01,15,879,358,222,185,612,7658,85
2020-02-01,16,880,353,222,221,612,6540,81
2020-02-01,17,881,365,223,248,612,2585,21
2020-02-01,18,884,368,224,301,612,56,0
2020-02-01,19,886,373,224,301,612,0,0
2020-02-01,20,889,372,224,303,612,0,0
2020-02-01,21,892,374,224,276,612,0,0
2020-02-01,22,895,373,224,237,612,0,0
2020-02-01,23,894,366,224,217,612,0,0
2020-02-01,24,893,355,225,216,612,0,0
2020-02-02,1,890,360,224,218,612,0,0
2020-02-02,2,890,360,224,222,612,0,0
2020-02-02,3,891,358,225,222,612,0,0
2020-02-02,4,892,360,225,221,612,0,0
2020-02-02,5,893,358,226,218,612,0,0
2020-02-02,6,893,366,226,231,612,0,0
2020-02-02,7,895,370,225,235,612,38,0
2020-02-02,8,897,374,223,240,612,2006,4
2020-02-02,9,894,374,224,227,612,5964,71
2020-02-02,10,884,355,223,213,612,7379,99
2020-02-02,11,890,346,223,210,612,7408,134
2020-02-02,12,892,358,218,206,612,7600,134
2020-02-02,13,891,352,222,190,612,6839,133
2020-02-02,14,891,355,222,191,612,6343,132
2020-02-02,15,889,359,222,189,612,7337,132
2020-02-02,16,892,363,222,190,612,5966,67
2020-02-02,17,892,374,222,226,612,2243,42
2020-02-02,18,892,373,223,253,612,81,42
2020-02-02,19,894,373,222,282,612,0,31
2020-02-02,20,894,368,223,284,612,0,0
2020-02-02,21,896,374,222,231,612,0,0
2020-02-02,22,896,372,223,223,612,0,0
2020-02-02,23,897,365,221,217,612,0,0
2020-02-02,24,897,354,222,178,612,0,0
2020-02-03,1,900,360,223,216,612,0,0
2020-02-03,2,900,359,223,220,612,0,0
2020-02-03,3,900,353,219,222,612,0,0
2020-02-03,4,900,342,206,223,612,0,0
2020-02-03,5,900,303,206,222,612,0,0
2020-02-03,6,898,329,211,256,612,0,0
2020-02-03,7,897,345,213,274,612,17,0
2020-02-03,8,896,350,214,310,612,1510,2
2020-02-03,9,897,351,214,247,612,5646,59
2020-02-03,10,893,341,212,226,612,8048,87
2020-02-03,11,891,332,202,225,612,8732,89
2020-02-03,12,886,338,201,221,612,8672,89
2020-02-03,13,880,342,209,181,612,8260,89
2020-02-03,14,883,348,210,178,612,8318,90
2020-02-03,15,882,343,207,179,612,7963,83
2020-02-03,16,889,329,217,220,612,6485,59
2020-02-03,17,835,329,220,256,612,2435,11
2020-02-03,18,880,336,220,318,612,68,0
2020-02-03,19,890,359,219,346,612,0,0
2020-02-03,20,901,365,218,346,612,0,0
2020-02-03,21,902,367,218,290,612,0,0
2020-02-03,22,902,368,218,242,612,0,0
2020-02-03,23,901,360,218,231,612,0,0
2020-02-03,24,901,348,217,214,612,0,0
2020-02-04,1,899,353,217,233,612,0,0
2020-02-04,2,899,350,217,232,612,0,0
2020-02-04,3,900,356,218,234,612,0,0
2020-02-04,4,899,359,218,218,612,0,0
2020-02-04,5,895,352,204,205,612,0,0
2020-02-04,6,895,333,195,208,612,0,0
2020-02-04,7,892,328,191,214,612,37,0
2020-02-04,8,891,324,191,214,612,2461,1
2020-02-04,9,894,325,193,196,612,6912,76
2020-02-04,10,880,313,193,193,612,8625,89
2020-02-04,11,946,310,206,165,612,8876,89
2020-02-04,12,946,310,207,165,612,8792,85
2020-02-04,13,947,318,208,164,612,8279,88
2020-02-04,14,948,317,209,162,612,8659,87
2020-02-04,15,947,318,205,166,612,8184,87
2020-02-04,16,948,319,211,205,612,6931,95
2020-02-04,17,954,334,213,218,612,2757,41
2020-02-04,18,955,331,216,281,612,96,13
2020-02-04,19,955,331,218,286,612,0,3
2020-02-04,20,949,331,218,289,612,0,0
2020-02-04,21,940,327,218,264,612,0,0
2020-02-04,22,940,319,218,211,612,0,0
2020-02-04,23,948,313,217,200,612,0,0
2020-02-04,24,945,311,217,200,612,0,0
2020-02-05,1,947,311,223,198,612,0,0
2020-02-05,2,948,322,223,197,612,0,0
2020-02-05,3,944,342,223,198,612,0,0
2020-02-05,4,941,348,224,198,612,0,0
2020-02-05,5,936,347,224,195,612,0,0
2020-02-05,6,934,349,220,210,612,0,0
2020-02-05,7,841,362,217,261,612,0,0
2020-02-05,8,875,360,213,218,612,1548,0
2020-02-05,9,893,349,208,192,612,5275,27
2020-02-05,10,875,330,209,193,612,7297,56
2020-02-05,11,885,333,210,182,612,8136,65
2020-02-05,12,880,335,209,183,612,8633,78
2020-02-05,13,883,346,211,144,612,8484,77
2020-02-05,14,897,350,209,147,612,8334,74
2020-02-05,15,886,353,206,150,612,8256,109
2020-02-05,16,841,352,207,188,612,6970,35
2020-02-05,17,843,374,212,196,612,2606,0
2020-02-05,18,841,369,214,267,612,87,0
2020-02-05,19,842,368,208,290,612,0,0
2020-02-05,20,842,368,221,297,612,0,0
2020-02-05,21,842,364,227,244,612,0,0
2020-02-05,22,842,360,226,224,612,0,0
2020-02-05,23,846,352,226,196,612,0,0
2020-02-05,24,846,340,226,190,612,0,0
2020-02-06,1,846,346,226,182,612,0,0
2020-02-06,2,846,358,227,178,612,0,0
2020-02-06,3,847,358,227,177,612,0,0
2020-02-06,4,848,367,227,177,612,0,0
2020-02-06,5,848,365,227,193,612,0,0
2020-02-06,6,848,366,227,213,612,0,0
2020-02-06,7,847,366,223,254,612,22,0
2020-02-06,8,846,364,216,231,612,2443,10
2020-02-06,9,843,365,215,187,612,7168,82
2020-02-06,10,841,355,215,177,612,8798,136
2020-02-06,11,839,343,215,172,612,8673,254
2020-02-06,12,837,353,214,172,612,8720,324
2020-02-06,13,867,355,217,175,612,8560,333
2020-02-06,14,895,323,218,179,612,8725,262
2020-02-06,15,901,315,216,185,612,8481,129
2020-02-06,16,900,321,218,186,612,7216,202
2020-02-06,17,902,333,218,195,612,3112,105
2020-02-06,18,906,330,222,255,612,107,0
2020-02-06,19,910,326,220,257,612,0,0
2020-02-06,20,910,325,228,256,612,0,0
2020-02-06,21,910,324,226,250,612,0,0
2020-02-06,22,910,323,226,191,612,0,0
2020-02-06,23,910,320,226,175,612,0,0
2020-02-06,24,910,318,226,174,612,0,0
2020-02-07,1,911,317,224,177,612,0,0
2020-02-07,2,912,319,224,178,612,0,0
2020-02-07,3,913,317,224,177,612,0,0
2020-02-07,4,915,312,225,178,612,0,0
2020-02-07,5,914,304,225,196,612,0,0
2020-02-07,6,914,301,223,215,612,0,0
2020-02-07,7,915,305,225,250,612,34,0
2020-02-07,8,912,305,224,194,612,2608,19
2020-02-07,9,909,305,224,185,612,7067,99
2020-02-07,10,906,296,220,179,612,8720,196
2020-02-07,11,905,284,223,181,612,8699,211
2020-02-07,12,898,293,223,182,612,8710,211
2020-02-07,13,893,296,223,178,612,8516,213
2020-02-07,14,890,296,223,140,612,8869,213
2020-02-07,15,898,296,223,139,612,8799,212
2020-02-07,16,898,294,225,141,612,7526,193
2020-02-07,17,899,311,227,196,612,3232,78
2020-02-07,18,903,297,224,226,612,176,0
2020-02-07,19,905,291,226,262,612,49,0
2020-02-07,20,908,289,230,229,612,44,0
2020-02-07,21,910,287,229,221,612,0,0
2020-02-07,22,911,284,229,201,612,0,0
2020-02-07,23,911,290,225,196,612,0,0
2020-02-07,24,912,285,228,189,612,0,0
2020-02-08,1,912,286,229,186,612,0,0
2020-02-08,2,910,286,229,184,612,0,0
2020-02-08,3,910,288,229,184,612,0,0
2020-02-08,4,909,294,229,184,612,0,0
2020-02-08,5,910,301,230,189,612,0,0
2020-02-08,6,912,303,230,204,612,0,0
2020-02-08,7,913,307,230,207,612,43,0
2020-02-08,8,913,306,230,206,612,2672,11
2020-02-08,9,912,306,229,179,612,7143,161
2020-02-08,10,911,297,229,165,612,8341,211
2020-02-08,11,908,288,231,139,612,7910,214
2020-02-08,12,905,294,231,137,612,7591,212
2020-02-08,13,904,295,230,137,612,7070,207
2020-02-08,14,904,295,231,135,612,6739,205
2020-02-08,15,903,296,230,133,612,7412,200
2020-02-08,16,904,297,230,133,612,7185,171
2020-02-08,17,905,302,230,165,612,3168,63
2020-02-08,18,909,302,229,202,612,72,0
2020-02-08,19,910,301,229,204,612,0,0
2020-02-08,20,911,303,228,204,612,0,0
2020-02-08,21,913,306,228,185,612,0,0
2020-02-08,22,914,307,228,183,612,0,0
2020-02-08,23,914,298,228,182,612,0,0
2020-02-08,24,915,297,228,173,612,0,0
2020-02-09,1,915,296,227,173,612,0,0
2020-02-09,2,914,296,228,173,612,0,0
2020-02-09,3,914,296,228,167,612,0,0
2020-02-09,4,912,296,228,130,612,0,0
2020-02-09,5,912,299,229,133,612,0,0
2020-02-09,6,912,308,230,146,612,0,0
2020-02-09,7,912,312,229,186,612,33,0
2020-02-09,8,911,299,228,190,612,2078,10
2020-02-09,9,911,299,225,190,612,4833,162
2020-02-09,10,905,292,226,176,612,7343,209
2020-02-09,11,915,279,226,137,612,7559,211
2020-02-09,12,909,278,225,137,612,7462,180
2020-02-09,13,909,290,226,137,612,7456,5
2020-02-09,14,908,300,224,136,612,6980,0
2020-02-09,15,908,292,224,144,612,7058,0
2020-02-09,16,906,297,216,164,612,5495,0
2020-02-09,17,895,315,213,207,612,2010,0
2020-02-09,18,896,312,217,211,612,74,0
2020-02-09,19,897,315,218,210,612,0,0
2020-02-09,20,899,305,214,211,612,0,0
2020-02-09,21,899,305,217,197,612,0,0
2020-02-09,22,908,309,218,177,612,0,0
2020-02-09,23,914,304,218,175,612,0,0
2020-02-09,24,913,286,218,176,612,0,0
2020-02-10,1,914,293,219,175,612,0,0
2020-02-10,2,914,291,219,176,612,0,0
2020-02-10,3,913,290,219,175,612,0,0
2020-02-10,4,912,289,219,176,612,0,0
2020-02-10,5,903,295,220,175,612,0,0
2020-02-10,6,882,298,220,187,612,0,0
2020-02-10,7,884,298,220,186,612,1,0
2020-02-10,8,885,299,218,187,612,1216,7
2020-02-10,9,886,298,218,186,612,3832,85
2020-02-10,10,885,293,220,176,612,5845,73
2020-02-10,11,869,308,220,182,612,7074,85
2020-02-10,12,867,315,220,179,612,7700,119
2020-02-10,13,863,317,221,179,612,7275,161
2020-02-10,14,859,312,221,178,612,7222,120
2020-02-10,15,860,306,220,176,612,7049,128
2020-02-10,16,861,314,220,178,612,5998,139
2020-02-10,17,861,329,219,208,612,2758,79
2020-02-10,18,867,326,219,213,612,114,0
2020-02-10,19,869,326,219,249,612,0,0
2020-02-10,20,870,326,222,249,612,0,0
2020-02-10,21,869,324,223,198,612,0,0
2020-02-10,22,869,313,218,184,612,0,0
2020-02-10,23,869,313,218,177,612,0,0
2020-02-10,24,869,314,219,177,612,0,0
2020-02-11,1,868,311,221,176,612,0,0
2020-02-11,2,870,311,221,175,612,0,0
2020-02-11,3,870,313,222,174,612,0,0
2020-02-11,4,870,315,222,174,612,0,0
2020-02-11,5,854,315,220,175,612,0,0
2020-02-11,6,851,324,218,188,612,0,0
2020-02-11,7,851,316,219,224,612,54,0
2020-02-11,8,851,314,216,222,612,2530,24
2020-02-11,9,847,317,218,177,612,7067,189
2020-02-11,10,845,297,217,171,612,8768,210
2020-02-11,11,841,294,217,164,612,8937,211
2020-02-11,12,842,295,215,130,612,8865,212
2020-02-11,13,853,301,215,133,612,9146,213
2020-02-11,14,856,300,215,150,612,9240,213
2020-02-11,15,856,297,215,187,612,9074,209
2020-02-11,16,857,303,215,192,612,8043,185
2020-02-11,17,859,293,212,216,612,3675,82
2020-02-11,18,862,285,211,254,612,154,0
2020-02-11,19,879,289,209,255,612,0,0
2020-02-11,20,880,300,220,254,612,0,0
2020-02-11,21,879,311,220,222,612,0,0
2020-02-11,22,880,321,220,185,612,0,0
2020-02-11,23,881,321,219,179,612,0,0
2020-02-11,24,885,319,220,181,612,0,0
2020-02-12,1,884,320,220,179,612,0,0
2020-02-12,2,884,313,220,180,612,0,0
2020-02-12,3,883,317,220,174,612,0,0
2020-02-12,4,883,319,220,171,612,0,0
2020-02-12,5,895,319,219,172,612,0,0
2020-02-12,6,901,325,219,177,612,0,0
2020-02-12,7,901,332,219,189,612,85,0
2020-02-12,8,894,334,216,189,612,2994,46
2020-02-12,9,879,336,215,185,612,7579,160
2020-02-12,10,882,324,213,174,612,9091,191
2020-02-12,11,882,312,214,169,612,9421,213
2020-02-12,12,881,305,215,171,612,9371,212
2020-02-12,13,883,290,215,147,612,9131,210
2020-02-12,14,883,300,216,144,612,9171,213
2020-02-12,15,882,317,217,153,612,8983,213
2020-02-12,16,883,320,217,183,612,7845,196
2020-02-12,17,884,339,217,208,612,3589,93
2020-02-12,18,885,341,218,253,612,169,0
2020-02-12,19,886,341,218,250,612,0,0
2020-02-12,20,888,338,222,210,612,0,0
2020-02-12,21,889,337,223,190,612,0,0
2020-02-12,22,890,342,223,178,612,0,0
2020-02-12,23,891,337,222,168,612,0,0
2020-02-12,24,890,336,222,168,612,0,0
2020-02-13,1,889,336,223,162,612,0,0
2020-02-13,2,890,327,223,162,612,0,0
2020-02-13,3,890,330,220,163,612,0,0
2020-02-13,4,891,333,220,160,612,0,0
2020-02-13,5,891,344,220,163,612,0,0
2020-02-13,6,891,344,220,177,612,0,0
2020-02-13,7,891,347,220,213,612,92,0
2020-02-13,8,891,324,217,175,612,3030,31
2020-02-13,9,890,312,218,167,612,7138,121
2020-02-13,10,890,307,218,157,612,8880,209
2020-02-13,11,912,307,219,167,612,9120,213
2020-02-13,12,913,314,216,169,612,9073,215
2020-02-13,13,911,321,213,169,612,8996,215
2020-02-13,14,911,325,218,171,612,9131,214
2020-02-13,15,910,334,221,170,612,8710,212
2020-02-13,16,909,339,221,173,612,7413,199
2020-02-13,17,912,349,221,197,612,3343,101
2020-02-13,18,911,349,221,244,612,239,0
2020-02-13,19,910,349,212,239,612,0,0
2020-02-13,20,911,342,211,201,612,0,0
2020-02-13,21,913,339,211,182,612,0,0
2020-02-13,22,913,337,211,170,612,0,0
2020-02-13,23,912,336,210,170,612,0,0
2020-02-13,24,913,333,209,163,612,0,0
2020-02-14,1,913,327,213,160,612,0,0
2020-02-14,2,913,331,212,157,612,0,0
2020-02-14,3,912,328,213,159,612,0,0
2020-02-14,4,911,326,213,160,612,0,0
2020-02-14,5,911,328,212,159,612,0,0
2020-02-14,6,910,340,212,173,612,0,0
2020-02-14,7,910,345,207,209,612,89,0
2020-02-14,8,910,330,189,174,612,2733,39
2020-02-14,9,908,322,187,169,612,7305,181
2020-02-14,10,907,321,187,157,612,8314,212
2020-02-14,11,906,325,187,152,612,9009,213
2020-02-14,12,906,319,186,124,612,9048,213
2020-02-14,13,906,318,186,120,612,8629,213
2020-02-14,14,908,320,187,121,612,9075,212
2020-02-14,15,908,317,188,120,612,8738,210
2020-02-14,16,908,315,188,122,612,7340,197
2020-02-14,17,911,324,188,177,612,3415,101
2020-02-14,18,912,324,188,189,612,174,0
2020-02-14,19,913,330,188,224,612,0,0
2020-02-14,20,914,334,188,190,612,0,0
2020-02-14,21,915,331,187,166,612,0,0
2020-02-14,22,914,331,186,152,612,0,0
2020-02-14,23,914,328,186,153,612,0,0
2020-02-14,24,914,323,186,152,612,0,0
2020-02-15,1,915,323,186,155,612,0,0
2020-02-15,2,917,325,186,148,612,0,0
2020-02-15,3,918,326,187,146,612,0,0
2020-02-15,4,917,325,187,147,612,0,0
2020-02-15,5,918,331,187,147,612,0,0
2020-02-15,6,918,333,187,167,612,0,0
2020-02-15,7,917,331,187,169,612,113,0
2020-02-15,8,917,329,187,163,612,3007,24
2020-02-15,9,917,327,187,160,612,7490,154
2020-02-15,10,914,316,187,112,612,9002,208
2020-02-15,11,914,316,186,111,612,9211,211
2020-02-15,12,910,318,186,110,612,8941,173
2020-02-15,13,906,320,186,112,612,8775,195
2020-02-15,14,908,314,186,109,612,8746,121
2020-02-15,15,908,318,188,109,612,8246,77
2020-02-15,16,908,321,189,108,612,7199,169
2020-02-15,17,909,329,187,166,612,3374,103
2020-02-15,18,912,328,186,186,612,183,0
2020-02-15,19,915,327,187,224,612,0,0
2020-02-15,20,917,327,185,189,612,0,0
2020-02-15,21,918,329,187,172,612,0,0
2020-02-15,22,919,330,188,158,612,0,0
2020-02-15,23,920,330,188,113,612,0,0
2020-02-15,24,921,325,187,109,612,0,0
2020-02-16,1,908,330,184,146,612,0,0
2020-02-16,2,907,327,184,142,612,0,0
2020-02-16,3,907,324,184,108,612,0,0
2020-02-16,4,907,327,183,107,612,0,0
2020-02-16,5,907,328,181,144,612,0,0
2020-02-16,6,907,339,184,159,612,0,0
2020-02-16,7,907,346,184,159,612,124,0
2020-02-16,8,906,348,183,160,612,3298,53
2020-02-16,9,906,348,181,129,612,7558,187
2020-02-16,10,904,333,182,121,612,8087,209
2020-02-16,11,902,318,182,122,612,8157,210
2020-02-16,12,902,324,182,122,612,7617,210
2020-02-16,13,900,318,182,122,612,7469,210
2020-02-16,14,899,327,182,121,612,7385,209
2020-02-16,15,898,333,183,121,612,7168,208
2020-02-16,16,905,336,183,120,612,7130,191
2020-02-16,17,906,354,178,178,612,3659,99
2020-02-16,18,908,361,183,185,612,201,0
2020-02-16,19,909,361,183,192,612,0,0
2020-02-16,20,910,364,184,194,612,0,0
2020-02-16,21,911,358,184,177,612,0,0
2020-02-16,22,910,363,183,201,612,0,0
2020-02-16,23,910,360,183,166,612,0,0
2020-02-16,24,910,362,183,160,612,0,0
